Recipe Key,recipe_activatable_foodcooked_stew_resistancebuff_29
Recipe Name,Shank Stew
Skill,skill_cooking
UnlockAtSkillLevel,12
SkillDifficulty,25
XPMultiplier,2.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
12,4%,661,718,776,38,65
13,4%,631,686,741,39,65
14,4%,601,653,706,40,65
15,5%,571,621,671,41,72
16,9%,542,589,636,42,93
17,16%,512,556,601,43,125
18,26%,482,524,566,44,168
19,39%,452,491,531,45,219
20,54%,422,459,496,46,269
21,68%,392,427,461,47,306
22,80%,363,394,426,48,324
23,88%,333,362,391,49,324
24,93%,303,329,356,50,310
25,100%,37,40,43,,40
26,100%,34,37,40,,37
27,100%,31,34,37,,34
28,100%,29,31,33,,31
29,100%,26,28,30,,28
30,100%,23,25,27,,25
31,100%,20,22,24,,22
32,100%,17,19,21,,19
33,100%,15,16,17,,16
34,100%,12,13,14,,13
35+,100%,9,10,11,,10
