Recipe Key,recipe_quality_butchered_wolf
Recipe Name,Butchered Chamois
Skill,skill_charcuterie
UnlockAtSkillLevel,15
SkillDifficulty,29
XPMultiplier,2.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
15,4%,489,532,575,20,40
16,4%,469,510,550,20,40
17,4%,448,487,526,20,39
18,4%,428,465,502,20,38
19,5%,407,442,478,20,43
20,9%,386,420,454,21,58
21,16%,366,398,429,22,82
22,26%,345,375,405,23,114
23,39%,325,353,381,24,152
24,54%,304,330,357,25,190
25,68%,283,308,333,26,218
26,80%,263,286,308,27,233
27,88%,242,263,284,28,235
28,93%,222,241,260,29,226
29,100%,38,41,44,,41
30,100%,34,37,40,,37
31,100%,30,33,36,,33
32,100%,27,29,31,,29
33,100%,23,25,27,,25
34,100%,19,21,23,,21
35,100%,16,17,18,,17
36,100%,12,13,14,,13
37,100%,8,9,10,,9
38,100%,5,5,5,,5
39+,100%,1,1,1,,1
