Recipe Key,recipe_artisan-crafted_deer
Recipe Name,Skillfully Butchered Deer
Skill,skill_charcuterie
UnlockAtSkillLevel,16
SkillDifficulty,30
XPMultiplier,2.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
16,4%,507,551,595,20,41
17,4%,486,528,570,20,40
18,4%,464,505,545,20,39
19,4%,443,481,520,20,38
20,5%,422,458,495,20,43
21,9%,400,435,470,21,60
22,16%,379,412,445,22,84
23,26%,358,389,420,23,117
24,39%,336,365,395,24,157
25,54%,315,342,370,25,196
26,68%,293,319,345,26,226
27,80%,272,296,319,27,241
28,88%,251,273,294,28,243
29,93%,229,249,269,29,234
30,100%,39,42,45,,42
31,100%,35,38,41,,38
32,100%,31,34,37,,34
33,100%,28,30,32,,30
34,100%,24,26,28,,26
35,100%,20,22,24,,22
36,100%,17,18,19,,18
37,100%,13,14,15,,14
38,100%,9,10,11,,10
39,100%,6,6,6,,6
40+,100%,2,2,2,,2
