Recipe Key,recipe_standard-cut_boar
Recipe Name,Well Parted Boar
Skill,skill_charcuterie
UnlockAtSkillLevel,9
SkillDifficulty,22
XPMultiplier,2.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,518,563,608,35,56
10,4%,495,538,581,36,56
11,4%,471,512,553,37,56
12,5%,448,487,526,38,62
13,9%,425,462,499,39,79
14,16%,402,437,472,40,103
15,26%,379,412,445,41,137
16,39%,355,386,417,42,176
17,54%,332,361,390,43,215
18,68%,309,336,363,44,243
19,80%,286,311,336,45,257
20,88%,263,286,308,46,256
21,93%,240,260,281,47,245
22,100%,34,37,40,,37
23,100%,31,34,37,,34
24,100%,29,31,33,,31
25,100%,26,28,30,,28
26,100%,23,25,27,,25
27,100%,20,22,24,,22
28,100%,17,19,21,,19
29,100%,15,16,17,,16
30,100%,12,13,14,,13
31,100%,9,10,11,,10
32+,100%,6,7,8,,7
