Recipe Key,recipe_activatable_foodcooked_stew_staminaregen_39
Recipe Name,Bear Stew
Skill,skill_cooking
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,4.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,802,871,941,20,54
22,4%,769,836,903,20,53
23,4%,737,801,865,20,51
24,4%,704,766,827,20,50
25,4%,672,730,789,20,48
26,5%,640,695,751,21,57
27,9%,607,660,713,22,82
28,16%,575,625,675,23,119
29,26%,542,590,637,24,170
30,39%,510,554,599,25,231
31,54%,478,519,561,26,292
32,68%,445,484,523,27,339
33,80%,413,449,485,28,364
34,88%,381,414,447,29,367
35,93%,348,378,409,30,354
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
