Recipe Key,recipe_activatable_foodcooked_vegetable_stew_maxstamina_26
Recipe Name,Roasted Cabbage Stew
Skill,skill_cooking
UnlockAtSkillLevel,15
SkillDifficulty,29
XPMultiplier,3.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
15,4%,577,627,677,20,44
16,4%,553,601,649,20,43
17,4%,528,574,620,20,42
18,4%,504,548,592,20,41
19,5%,480,521,563,20,47
20,9%,455,495,535,21,66
21,16%,431,469,506,22,93
22,26%,407,442,478,23,131
23,39%,383,416,449,24,177
24,54%,358,389,421,25,222
25,68%,334,363,392,26,256
26,80%,310,337,364,27,274
27,88%,285,310,335,28,276
28,93%,261,284,307,29,266
29,100%,38,41,44,,41
30,100%,34,37,40,,37
31,100%,30,33,36,,33
32,100%,27,29,31,,29
33,100%,23,25,27,,25
34,100%,19,21,23,,21
35,100%,16,17,18,,17
36,100%,12,13,14,,13
37,100%,8,9,10,,9
38,100%,5,5,5,,5
39+,100%,1,1,1,,1
