Recipe Key,recipe_item_unlock_crafter_cooking_hearth_3
Recipe Name,Craftsman Cooking Tools
Skill,skill_cooking
UnlockAtSkillLevel,15
SkillDifficulty,29
XPMultiplier,3.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
15,4%,559,608,657,20,44
16,4%,536,582,629,20,42
17,4%,512,557,601,20,41
18,4%,489,531,574,20,40
19,5%,465,506,546,20,46
20,9%,442,480,518,21,64
21,16%,418,454,491,22,91
22,26%,394,429,463,23,128
23,39%,371,403,435,24,172
24,54%,347,378,408,25,215
25,68%,324,352,380,26,248
26,80%,300,326,353,27,266
27,88%,277,301,325,28,268
28,93%,253,275,297,29,258
29,100%,38,41,44,,41
30,100%,34,37,40,,37
31,100%,30,33,36,,33
32,100%,27,29,31,,29
33,100%,23,25,27,,25
34,100%,19,21,23,,21
35,100%,16,17,18,,17
36,100%,12,13,14,,13
37,100%,8,9,10,,9
38,100%,5,5,5,,5
39+,100%,1,1,1,,1
