Recipe Key,recipe_activatable_foodcooked_vegetable_stew_staminaregen_11
Recipe Name,Vegetable Stew
Skill,skill_cooking
UnlockAtSkillLevel,8
SkillDifficulty,19
XPMultiplier,2.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
8,4%,340,370,399,20,34
9,5%,324,352,380,20,38
10,9%,308,334,361,20,50
11,16%,291,317,342,20,67
12,26%,275,299,323,20,92
13,39%,259,282,304,20,122
14,54%,243,264,285,20,152
15,68%,227,246,266,20,174
16,80%,210,229,247,21,187
17,88%,194,211,228,22,188
18,93%,178,194,209,23,182
19,100%,29,31,33,,31
20,100%,25,27,29,,27
21,100%,21,23,25,,23
22,100%,17,19,21,,19
23,100%,14,15,16,,15
24,100%,10,11,12,,11
25,100%,6,7,8,,7
26,100%,3,3,3,,3
27,100%,0,0,0,,0
28,100%,0,0,0,,0
29+,100%,0,0,0,,0
