Recipe Key,recipe_activatable_drink_sirup_staminaregen_35
Recipe Name,Blackberry Syrup
Skill,skill_cooking
UnlockAtSkillLevel,20
SkillDifficulty,34
XPMultiplier,3.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,612,665,718,20,46
21,4%,586,637,688,20,45
22,4%,560,609,658,20,44
23,4%,535,581,627,20,42
24,5%,509,553,597,20,49
25,9%,483,525,567,21,68
26,16%,457,497,537,22,98
27,26%,431,469,507,23,138
28,39%,406,441,476,24,187
29,54%,380,413,446,25,234
30,68%,354,385,416,26,271
31,80%,328,357,386,27,290
32,88%,303,329,355,28,292
33,93%,277,301,325,29,282
34,100%,42,46,50,,46
35,100%,39,42,45,,42
36,100%,35,38,41,,38
37,100%,31,34,37,,34
38,100%,28,30,32,,30
39,100%,24,26,28,,26
40,100%,20,22,24,,22
41,100%,17,18,19,,18
42,100%,13,14,15,,14
43,100%,9,10,11,,10
44+,100%,6,6,6,,6
