Recipe Key,recipe_activatable_foodcooked_vegetable_stew_staminaregen_21
Recipe Name,Mushroom and Vegetable Stew
Skill,skill_cooking
UnlockAtSkillLevel,11
SkillDifficulty,24
XPMultiplier,2.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
11,4%,666,724,781,35,63
12,4%,636,691,746,36,62
13,4%,606,659,712,37,62
14,5%,576,626,677,38,69
15,9%,546,594,642,39,91
16,16%,517,562,607,40,123
17,26%,487,529,572,41,167
18,39%,457,497,537,42,219
19,54%,427,464,502,43,270
20,68%,397,432,467,44,309
21,80%,368,400,432,45,328
22,88%,338,367,397,46,328
23,93%,308,335,362,47,315
24,100%,36,39,42,,39
25,100%,33,36,39,,36
26,100%,30,33,36,,33
27,100%,28,30,32,,30
28,100%,25,27,29,,27
29,100%,22,24,26,,24
30,100%,19,21,23,,21
31,100%,17,18,19,,18
32,100%,14,15,16,,15
33,100%,11,12,13,,12
34+,100%,8,9,10,,9
