Recipe Key,recipe_wearable_cloth_feet_pilgrim_boj2_t3_rare
Recipe Name,Pilgrim's Slippers III
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,30
XPMultiplier,8.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2545,2767,2988,20,130
1,4%,2481,2697,2913,20,127
2,4%,2417,2627,2838,20,124
3,4%,2353,2558,2762,20,122
4,4%,2289,2488,2687,20,119
5,4%,2225,2419,2612,21,117
6,4%,2161,2349,2537,22,115
7,4%,2097,2279,2462,23,113
8,4%,2033,2210,2387,24,111
9,4%,1969,2140,2311,25,110
10,4%,1905,2071,2236,26,108
11,4%,1841,2001,2161,27,106
12,4%,1777,1931,2086,28,104
13,4%,1713,1862,2011,29,102
14,4%,1649,1792,1936,30,100
15,4%,1585,1723,1860,31,99
16,4%,1521,1653,1785,32,97
17,4%,1457,1583,1710,33,95
18,4%,1393,1514,1635,34,93
19,4%,1329,1444,1560,35,91
20,5%,1265,1375,1485,36,108
21,9%,1201,1305,1409,37,156
22,16%,1137,1235,1334,38,229
23,26%,1073,1166,1259,39,330
24,39%,1009,1096,1184,40,452
25,54%,944,1027,1109,41,573
26,68%,880,957,1034,42,666
27,80%,816,887,958,43,716
28,88%,752,818,883,44,724
29,93%,688,748,808,45,699
30,100%,39,42,45,,42
31,100%,35,38,41,,38
32,100%,31,34,37,,34
33,100%,28,30,32,,30
34,100%,24,26,28,,26
35,100%,20,22,24,,22
36,100%,17,18,19,,18
37,100%,13,14,15,,14
38,100%,9,10,11,,10
39,100%,6,6,6,,6
40+,100%,2,2,2,,2
