Recipe Key,recipe_wearable_cloth_chest_pilgrim_bol_t4_common
Recipe Name,Pilgrim's Tunic IV
Skill,skill_tailoring
UnlockAtSkillLevel,17
SkillDifficulty,31
XPMultiplier,3.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
17,4%,594,646,698,20,45
18,4%,569,619,668,20,44
19,4%,544,592,639,20,43
20,4%,519,564,610,20,42
21,5%,494,537,580,20,48
22,9%,469,510,551,21,67
23,16%,444,483,521,22,96
24,26%,419,456,492,23,135
25,39%,394,428,463,24,182
26,54%,369,401,433,25,228
27,68%,344,374,404,26,263
28,80%,319,347,375,27,282
29,88%,294,320,345,28,284
30,93%,269,292,316,29,274
31,100%,40,43,46,,43
32,100%,36,39,42,,39
33,100%,32,35,38,,35
34,100%,29,31,33,,31
35,100%,25,27,29,,27
36,100%,21,23,25,,23
37,100%,17,19,21,,19
38,100%,14,15,16,,15
39,100%,10,11,12,,11
40,100%,6,7,8,,7
41+,100%,3,3,3,,3
