Recipe Key,recipe_wearable_cloth_hands_pilgrim_0_t2_common
Recipe Name,Pilgrim's Mitts II
Skill,skill_tailoring
UnlockAtSkillLevel,8
SkillDifficulty,18
XPMultiplier,2.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
8,5%,294,320,346,20,36
9,9%,280,304,328,20,47
10,16%,265,288,311,20,63
11,26%,250,272,294,20,85
12,39%,236,256,276,20,112
13,54%,221,240,259,20,139
14,68%,206,224,242,20,159
15,80%,191,208,225,20,170
16,88%,177,192,207,21,171
17,93%,162,176,190,22,165
18,100%,28,30,32,,30
19,100%,24,26,28,,26
20,100%,20,22,24,,22
21,100%,17,18,19,,18
22,100%,13,14,15,,14
23,100%,9,10,11,,10
24,100%,6,6,6,,6
25,100%,2,2,2,,2
26,100%,0,0,0,,0
27,100%,0,0,0,,0
28+,100%,0,0,0,,0
