Recipe Key,recipe_wearable_cloth_feet_shepherd_rd_t3_uncommon
Recipe Name,Shepherd's Steps of Rushing Wind III
Skill,skill_tailoring
UnlockAtSkillLevel,14
SkillDifficulty,28
XPMultiplier,3.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
14,4%,664,722,780,20,48
15,4%,636,692,747,20,47
16,4%,608,661,714,20,46
17,4%,580,631,681,20,44
18,5%,552,600,648,20,51
19,9%,524,570,616,21,73
20,16%,496,540,583,22,105
21,26%,468,509,550,23,149
22,39%,440,479,517,24,201
23,54%,413,448,484,25,253
24,68%,385,418,451,26,293
25,80%,357,388,419,27,315
26,88%,329,357,386,28,317
27,93%,301,327,353,29,306
28,100%,37,40,43,,40
29,100%,33,36,39,,36
30,100%,29,32,35,,32
31,100%,26,28,30,,28
32,100%,22,24,26,,24
33,100%,18,20,22,,20
34,100%,15,16,17,,16
35,100%,11,12,13,,12
36,100%,7,8,9,,8
37,100%,4,4,4,,4
38+,100%,0,0,0,,0
