Recipe Key,recipe_wearable_cloth_feet_shepherd_rd_t2_rare
Recipe Name,Shepherd's Steps of Rushing Wind II
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,21
XPMultiplier,6.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1392,1513,1634,20,80
1,4%,1347,1464,1581,20,78
2,4%,1302,1415,1528,20,76
3,4%,1257,1366,1476,20,74
4,4%,1212,1318,1423,20,72
5,4%,1167,1269,1370,20,70
6,4%,1122,1220,1318,20,68
7,4%,1078,1171,1265,20,66
8,4%,1033,1122,1212,21,65
9,4%,988,1074,1159,22,64
10,4%,943,1025,1107,23,63
11,5%,898,976,1054,24,75
12,9%,853,927,1001,25,110
13,16%,808,878,949,26,162
14,26%,763,830,896,27,234
15,39%,718,781,843,28,321
16,54%,673,732,791,29,408
17,68%,629,683,738,30,476
18,80%,584,634,685,31,512
19,88%,539,586,632,32,518
20,93%,494,537,580,33,501
21,100%,30,33,36,,33
22,100%,27,29,31,,29
23,100%,23,25,27,,25
24,100%,19,21,23,,21
25,100%,16,17,18,,17
26,100%,12,13,14,,13
27,100%,8,9,10,,9
28,100%,5,5,5,,5
29,100%,1,1,1,,1
30,100%,0,0,0,,0
31+,100%,0,0,0,,0
