Recipe Key,recipe_item_material_pressed_wool_felt
Recipe Name,Wool Felt
Skill,skill_tailoring
UnlockAtSkillLevel,14
SkillDifficulty,28
XPMultiplier,2.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
14,4%,507,551,595,20,41
15,4%,486,528,570,20,40
16,4%,464,505,545,20,39
17,4%,443,481,520,20,38
18,5%,422,458,495,20,43
19,9%,400,435,470,21,60
20,16%,379,412,445,22,84
21,26%,358,389,420,23,117
22,39%,336,365,395,24,157
23,54%,315,342,370,25,196
24,68%,293,319,345,26,226
25,80%,272,296,319,27,241
26,88%,251,273,294,28,243
27,93%,229,249,269,29,234
28,100%,37,40,43,,40
29,100%,33,36,39,,36
30,100%,29,32,35,,32
31,100%,26,28,30,,28
32,100%,22,24,26,,24
33,100%,18,20,22,,20
34,100%,15,16,17,,16
35,100%,11,12,13,,12
36,100%,7,8,9,,8
37,100%,4,4,4,,4
38+,100%,0,0,0,,0
