Recipe Key,recipe_wearable_cloth_head_magus_cr_t3_rare
Recipe Name,Magus' Hat of Fractured Time III
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,32
XPMultiplier,9.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2981,3240,3499,20,149
1,4%,2909,3162,3415,20,146
2,4%,2838,3085,3331,20,143
3,4%,2766,3007,3248,20,139
4,4%,2695,2929,3164,20,136
5,4%,2624,2852,3080,21,134
6,4%,2552,2774,2996,22,132
7,4%,2481,2697,2912,23,130
8,4%,2409,2619,2829,24,128
9,4%,2338,2541,2745,25,126
10,4%,2267,2464,2661,26,124
11,4%,2195,2386,2577,27,121
12,4%,2124,2309,2493,28,119
13,4%,2053,2231,2409,29,117
14,4%,1981,2153,2326,30,115
15,4%,1910,2076,2242,31,113
16,4%,1838,1998,2158,32,111
17,4%,1767,1921,2074,33,109
18,4%,1696,1843,1990,34,106
19,4%,1624,1765,1907,35,104
20,4%,1553,1688,1823,36,102
21,4%,1481,1610,1739,37,100
22,5%,1410,1533,1655,38,118
23,9%,1339,1455,1571,39,172
24,16%,1267,1377,1488,40,254
25,26%,1196,1300,1404,41,366
26,39%,1124,1222,1320,42,502
27,54%,1053,1145,1236,43,637
28,68%,982,1067,1152,44,742
29,80%,910,989,1069,45,798
30,88%,839,912,985,46,806
31,93%,767,834,901,47,779
32,100%,40,44,48,,44
33,100%,37,40,43,,40
34,100%,33,36,39,,36
35,100%,29,32,35,,32
36,100%,26,28,30,,28
37,100%,22,24,26,,24
38,100%,18,20,22,,20
39,100%,15,16,17,,16
40,100%,11,12,13,,12
41,100%,7,8,9,,8
42+,100%,4,4,4,,4
