Recipe Key,recipe_wearable_cloth_head_shepherd_p_t3_rare
Recipe Name,Shepherd's Hairband of Quiet Gaze III
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,32
XPMultiplier,9.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2888,3140,3391,20,145
1,4%,2819,3064,3310,20,142
2,4%,2750,2989,3228,20,139
3,4%,2681,2914,3147,20,136
4,4%,2612,2839,3066,20,133
5,4%,2543,2764,2985,21,131
6,4%,2473,2688,2903,22,129
7,4%,2404,2613,2822,23,127
8,4%,2335,2538,2741,24,125
9,4%,2266,2463,2660,25,123
10,4%,2197,2388,2579,26,120
11,4%,2127,2312,2497,27,118
12,4%,2058,2237,2416,28,116
13,4%,1989,2162,2335,29,114
14,4%,1920,2087,2254,30,112
15,4%,1851,2012,2173,31,110
16,4%,1781,1936,2091,32,108
17,4%,1712,1861,2010,33,106
18,4%,1643,1786,1929,34,104
19,4%,1574,1711,1848,35,102
20,4%,1505,1636,1766,36,100
21,4%,1436,1560,1685,37,98
22,5%,1366,1485,1604,38,115
23,9%,1297,1410,1523,39,168
24,16%,1228,1335,1442,40,247
25,26%,1159,1260,1360,41,356
26,39%,1090,1184,1279,42,487
27,54%,1020,1109,1198,43,618
28,68%,951,1034,1117,44,719
29,80%,882,959,1036,45,774
30,88%,813,884,954,46,782
31,93%,744,808,873,47,755
32,100%,40,44,48,,44
33,100%,37,40,43,,40
34,100%,33,36,39,,36
35,100%,29,32,35,,32
36,100%,26,28,30,,28
37,100%,22,24,26,,24
38,100%,18,20,22,,20
39,100%,15,16,17,,16
40,100%,11,12,13,,12
41,100%,7,8,9,,8
42+,100%,4,4,4,,4
