Recipe Key,recipe_wearable_cloth_head_shepherd_p_t4_common
Recipe Name,Shepherd's Hairband of Quiet Gaze IV
Skill,skill_tailoring
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,4.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,729,792,855,20,51
22,4%,699,760,821,20,50
23,4%,670,728,786,20,48
24,4%,640,696,752,20,47
25,4%,611,664,717,20,46
26,5%,581,632,683,21,54
27,9%,552,600,648,22,76
28,16%,523,568,613,23,110
29,26%,493,536,579,24,156
30,39%,464,504,544,25,212
31,54%,434,472,510,26,267
32,68%,405,440,475,27,309
33,80%,375,408,441,28,331
34,88%,346,376,406,29,334
35,93%,316,344,372,30,322
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
