Recipe Key,recipe_item_material_cotton_wadding
Recipe Name,Cotton Wadding
Skill,skill_tailoring
UnlockAtSkillLevel,9
SkillDifficulty,21
XPMultiplier,2.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,356,387,418,20,35
10,4%,340,370,399,20,34
11,5%,324,352,380,20,38
12,9%,308,334,361,20,50
13,16%,291,317,342,20,67
14,26%,275,299,323,20,92
15,39%,259,282,304,20,122
16,54%,243,264,285,20,152
17,68%,227,246,266,21,175
18,80%,210,229,247,22,187
19,88%,194,211,228,23,188
20,93%,178,194,209,24,182
21,100%,30,33,36,,33
22,100%,27,29,31,,29
23,100%,23,25,27,,25
24,100%,19,21,23,,21
25,100%,16,17,18,,17
26,100%,12,13,14,,13
27,100%,8,9,10,,9
28,100%,5,5,5,,5
29,100%,1,1,1,,1
30,100%,0,0,0,,0
31+,100%,0,0,0,,0
