Recipe Key,recipe_wearable_cloth_legs_magus_m_t2_common
Recipe Name,Magus' Trousers of Entrancement II
Skill,skill_tailoring
UnlockAtSkillLevel,6
SkillDifficulty,13
XPMultiplier,1.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
6,26%,225,245,264,20,78
7,39%,212,230,249,20,102
8,54%,199,216,233,20,126
9,68%,185,202,218,20,144
10,80%,172,187,202,20,153
11,88%,159,173,187,20,154
12,93%,146,158,171,20,149
13,100%,23,25,27,,25
14,100%,19,21,23,,21
15,100%,16,17,18,,17
16,100%,12,13,14,,13
17,100%,8,9,10,,9
18,100%,5,5,5,,5
19,100%,1,1,1,,1
20,100%,0,0,0,,0
21,100%,0,0,0,,0
22,100%,0,0,0,,0
23+,100%,0,0,0,,0
