Recipe Key,recipe_wearable_cloth_feet_shepherd_rd_t2_common
Recipe Name,Shepherd's Steps of Rushing Wind II
Skill,skill_tailoring
UnlockAtSkillLevel,7
SkillDifficulty,15
XPMultiplier,1.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
7,16%,238,259,280,20,58
8,26%,225,245,264,20,78
9,39%,212,230,249,20,102
10,54%,199,216,233,20,126
11,68%,185,202,218,20,144
12,80%,172,187,202,20,153
13,88%,159,173,187,20,154
14,93%,146,158,171,20,149
15,100%,25,27,29,,27
16,100%,21,23,25,,23
17,100%,17,19,21,,19
18,100%,14,15,16,,15
19,100%,10,11,12,,11
20,100%,6,7,8,,7
21,100%,3,3,3,,3
22,100%,0,0,0,,0
23,100%,0,0,0,,0
24,100%,0,0,0,,0
25+,100%,0,0,0,,0
