Recipe Key,recipe_wearable_bottom_cloth_pants_03_founderspack
Recipe Name,Founders Chausses
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,2
XPMultiplier,2.21
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,88%,195,212,229,20,189
1,93%,179,194,210,20,182
2,100%,13,14,15,,14
3,100%,9,10,11,,10
4,100%,6,6,6,,6
5,100%,2,2,2,,2
6,100%,0,0,0,,0
7,100%,0,0,0,,0
8,100%,0,0,0,,0
9,100%,0,0,0,,0
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12+,100%,0,0,0,,0
