Recipe Key,recipe_item_material_button_gold
Recipe Name,Aurum Buttons
Skill,skill_tailoring
UnlockAtSkillLevel,17
SkillDifficulty,31
XPMultiplier,3.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
17,4%,542,589,636,20,43
18,4%,519,564,609,20,42
19,4%,496,539,583,20,41
20,4%,473,515,556,20,40
21,5%,451,490,529,20,45
22,9%,428,465,502,21,63
23,16%,405,440,475,22,89
24,26%,382,415,449,23,124
25,39%,359,391,422,24,167
26,54%,337,366,395,25,209
27,68%,314,341,368,26,241
28,80%,291,316,341,27,258
29,88%,268,291,315,28,259
30,93%,245,267,288,29,250
31,100%,40,43,46,,43
32,100%,36,39,42,,39
33,100%,32,35,38,,35
34,100%,29,31,33,,31
35,100%,25,27,29,,27
36,100%,21,23,25,,23
37,100%,17,19,21,,19
38,100%,14,15,16,,15
39,100%,10,11,12,,11
40,100%,6,7,8,,7
41+,100%,3,3,3,,3
