Recipe Key,recipe_wearable_cloth_feet_pilgrim_boj2_t4_uncommon
Recipe Name,Pilgrim's Slippers IV
Skill,skill_tailoring
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,5.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,1521,1653,1785,38,103
23,4%,1458,1585,1711,39,101
24,4%,1395,1516,1637,40,99
25,4%,1332,1448,1564,41,97
26,4%,1269,1379,1490,42,95
27,5%,1206,1311,1416,43,111
28,9%,1143,1243,1342,44,157
29,16%,1080,1174,1268,45,225
30,26%,1017,1106,1194,46,320
31,39%,954,1037,1120,47,433
32,54%,891,969,1047,48,545
33,68%,829,901,973,49,630
34,80%,766,832,899,50,674
35,88%,703,764,825,50,677
36,93%,640,695,751,50,650
37,100%,48,52,56,,52
38,100%,45,49,53,,49
39,100%,42,46,50,,46
40,100%,40,43,46,,43
41,100%,37,40,43,,40
42,100%,34,37,40,,37
43,100%,31,34,37,,34
44,100%,29,31,33,,31
45,100%,26,28,30,,28
46,100%,23,25,27,,25
47+,100%,20,22,24,,22
