Recipe Key,recipe_wearable_cloth_feet_pilgrim_boj2_t4_rare
Recipe Name,Pilgrim's Slippers IV
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,40
XPMultiplier,13.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,4870,5293,5717,20,231
1,4%,4772,5187,5602,20,227
2,4%,4674,5081,5487,20,222
3,4%,4576,4974,5372,20,218
4,4%,4478,4868,5257,20,214
5,4%,4380,4761,5142,21,211
6,4%,4283,4655,5027,22,207
7,4%,4185,4549,4912,23,204
8,4%,4087,4442,4798,24,201
9,4%,3989,4336,4683,25,197
10,4%,3891,4229,4568,26,194
11,4%,3793,4123,4453,27,191
12,4%,3695,4017,4338,28,188
13,4%,3597,3910,4223,29,184
14,4%,3499,3804,4108,30,181
15,4%,3402,3697,3993,31,178
16,4%,3304,3591,3878,32,174
17,4%,3206,3485,3763,33,171
18,4%,3108,3378,3648,34,168
19,4%,3010,3272,3534,35,164
20,4%,2912,3165,3419,36,161
21,4%,2814,3059,3304,37,158
22,4%,2716,2953,3189,38,155
23,4%,2619,2846,3074,39,151
24,4%,2521,2740,2959,40,148
25,4%,2423,2633,2844,41,145
26,4%,2325,2527,2729,42,141
27,4%,2227,2421,2614,43,138
28,4%,2129,2314,2499,44,135
29,4%,2031,2208,2384,45,132
30,5%,1933,2101,2270,46,156
31,9%,1835,1995,2155,47,230
32,16%,1738,1889,2040,48,342
33,26%,1640,1782,1925,49,497
34,39%,1542,1676,1810,50,684
35,54%,1444,1569,1695,50,869
36,68%,1346,1463,1580,50,1014
37,80%,1248,1357,1465,50,1092
38,88%,1150,1250,1350,50,1104
39,93%,1052,1144,1235,50,1067
40,100%,48,52,56,,52
41,100%,44,48,52,,48
42,100%,40,44,48,,44
43,100%,37,40,43,,40
44,100%,33,36,39,,36
45,100%,29,32,35,,32
46,100%,26,28,30,,28
47,100%,22,24,26,,24
48,100%,18,20,22,,20
49,100%,15,16,17,,16
50+,100%,11,12,13,,12
