Recipe Key,recipe_item_material_leather_reinforced_cuir_bouilli_linen
Recipe Name,Cuirbound Linen
Skill,skill_tailoring
UnlockAtSkillLevel,23
SkillDifficulty,38
XPMultiplier,4.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
23,4%,783,851,920,20,53
24,4%,752,817,882,20,52
25,4%,720,783,845,20,51
26,4%,688,748,808,20,49
27,4%,657,714,771,20,48
28,5%,625,679,734,21,56
29,9%,593,645,697,22,81
30,16%,562,611,659,23,117
31,26%,530,576,622,24,167
32,39%,498,542,585,25,226
33,54%,467,507,548,26,286
34,68%,435,473,511,27,331
35,80%,404,439,474,28,355
36,88%,372,404,437,29,359
37,93%,340,370,399,30,346
38,100%,46,50,54,,50
39,100%,42,46,50,,46
40,100%,39,42,45,,42
41,100%,35,38,41,,38
42,100%,31,34,37,,34
43,100%,28,30,32,,30
44,100%,24,26,28,,26
45,100%,20,22,24,,22
46,100%,17,18,19,,18
47,100%,13,14,15,,14
48+,100%,9,10,11,,10
