Recipe Key,recipe_wearable_cloth_chest_pilgrim_bol2_t4_rare
Recipe Name,Pilgrim's Tunic IV
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,37
XPMultiplier,11.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,4060,4413,4766,20,196
1,4%,3973,4319,4664,20,192
2,4%,3886,4224,4562,20,188
3,4%,3800,4130,4460,20,184
4,4%,3713,4036,4358,20,181
5,4%,3626,3941,4256,21,178
6,4%,3539,3847,4155,22,175
7,4%,3452,3752,4053,23,172
8,4%,3365,3658,3951,24,169
9,4%,3279,3564,3849,25,167
10,4%,3192,3469,3747,26,164
11,4%,3105,3375,3645,27,161
12,4%,3018,3280,3543,28,158
13,4%,2931,3186,3441,29,155
14,4%,2844,3092,3339,30,152
15,4%,2757,2997,3237,31,150
16,4%,2671,2903,3135,32,147
17,4%,2584,2808,3033,33,144
18,4%,2497,2714,2931,34,141
19,4%,2410,2620,2829,35,138
20,4%,2323,2525,2727,36,136
21,4%,2236,2431,2625,37,133
22,4%,2149,2336,2523,38,130
23,4%,2063,2242,2421,39,127
24,4%,1976,2148,2319,40,124
25,4%,1889,2053,2217,41,121
26,4%,1802,1959,2116,42,119
27,5%,1715,1864,2014,43,141
28,9%,1628,1770,1912,44,206
29,16%,1542,1676,1810,45,305
30,26%,1455,1581,1708,46,443
31,39%,1368,1487,1606,47,608
32,54%,1281,1392,1504,48,773
33,68%,1194,1298,1402,49,901
34,80%,1107,1204,1300,50,970
35,88%,1020,1109,1198,50,980
36,93%,934,1015,1096,50,947
37,100%,45,49,53,,49
38,100%,41,45,49,,45
39,100%,38,41,44,,41
40,100%,34,37,40,,37
41,100%,30,33,36,,33
42,100%,27,29,31,,29
43,100%,23,25,27,,25
44,100%,19,21,23,,21
45,100%,16,17,18,,17
46,100%,12,13,14,,13
47+,100%,8,9,10,,9
