Recipe Key,recipe_activatable_foodcooked_bread_hpregen_20
Recipe Name,Barley and Rye Bread
Skill,skill_baking
UnlockAtSkillLevel,7
SkillDifficulty,17
XPMultiplier,1.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
7,5%,280,304,328,20,35
8,9%,266,289,312,20,45
9,16%,252,274,295,20,61
10,26%,238,258,279,20,82
11,39%,224,243,263,20,107
12,54%,210,228,246,20,132
13,68%,196,213,230,20,152
14,80%,182,198,213,20,162
15,88%,168,182,197,21,163
16,93%,154,167,181,22,157
17,100%,27,29,31,,29
18,100%,23,25,27,,25
19,100%,19,21,23,,21
20,100%,16,17,18,,17
21,100%,12,13,14,,13
22,100%,8,9,10,,9
23,100%,5,5,5,,5
24,100%,1,1,1,,1
25,100%,0,0,0,,0
26,100%,0,0,0,,0
27+,100%,0,0,0,,0
