Recipe Key,recipe_activatable_foodcooked_bread_hpregen_28
Recipe Name,Plain Oat Bread
Skill,skill_baking
UnlockAtSkillLevel,10
SkillDifficulty,23
XPMultiplier,2.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
10,4%,389,423,457,20,36
11,4%,372,405,437,20,35
12,4%,355,386,417,20,35
13,5%,339,368,397,20,39
14,9%,322,350,378,20,51
15,16%,305,331,358,20,70
16,26%,288,313,338,20,96
17,39%,271,294,318,20,127
18,54%,254,276,298,21,159
19,68%,237,258,278,22,183
20,80%,220,239,258,23,195
21,88%,203,221,238,24,197
22,93%,186,202,219,25,190
23,100%,32,35,38,,35
24,100%,29,31,33,,31
25,100%,25,27,29,,27
26,100%,21,23,25,,23
27,100%,17,19,21,,19
28,100%,14,15,16,,15
29,100%,10,11,12,,11
30,100%,6,7,8,,7
31,100%,3,3,3,,3
32,100%,0,0,0,,0
33+,100%,0,0,0,,0
