Recipe Key,recipe_activatable_foodcooked_bread_hpregen_10
Recipe Name,Fruity Rye Bread
Skill,skill_baking
UnlockAtSkillLevel,5
SkillDifficulty,11
XPMultiplier,1.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
5,39%,177,192,207,20,87
6,54%,166,180,194,20,106
7,68%,155,168,181,20,121
8,80%,144,156,168,20,128
9,88%,132,144,156,20,129
10,93%,121,132,143,20,124
11,100%,21,23,25,,23
12,100%,17,19,21,,19
13,100%,14,15,16,,15
14,100%,10,11,12,,11
15,100%,6,7,8,,7
16,100%,3,3,3,,3
17,100%,0,0,0,,0
18,100%,0,0,0,,0
19,100%,0,0,0,,0
20,100%,0,0,0,,0
21+,100%,0,0,0,,0
