Recipe Key,recipe_activatable_foodcooked_pastry_staminaregen_22
Recipe Name,Trail Pie
Skill,skill_baking
UnlockAtSkillLevel,8
SkillDifficulty,18
XPMultiplier,1.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
8,5%,280,304,328,20,35
9,9%,266,289,312,20,45
10,16%,252,274,295,20,61
11,26%,238,258,279,20,82
12,39%,224,243,263,20,107
13,54%,210,228,246,20,132
14,68%,196,213,230,20,152
15,80%,182,198,213,20,162
16,88%,168,182,197,21,163
17,93%,154,167,181,22,157
18,100%,28,30,32,,30
19,100%,24,26,28,,26
20,100%,20,22,24,,22
21,100%,17,18,19,,18
22,100%,13,14,15,,14
23,100%,9,10,11,,10
24,100%,6,6,6,,6
25,100%,2,2,2,,2
26,100%,0,0,0,,0
27,100%,0,0,0,,0
28+,100%,0,0,0,,0
