Recipe Key,recipe_item_unlock_crafter_bread_oven_2
Recipe Name,Baking Tools
Skill,skill_baking
UnlockAtSkillLevel,6
SkillDifficulty,13
XPMultiplier,3.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
6,26%,400,435,470,20,127
7,39%,377,410,442,20,172
8,54%,353,384,415,20,216
9,68%,330,358,387,20,251
10,80%,306,333,359,20,269
11,88%,283,307,332,20,272
12,93%,259,282,304,20,263
13,100%,23,25,27,,25
14,100%,19,21,23,,21
15,100%,16,17,18,,17
16,100%,12,13,14,,13
17,100%,8,9,10,,9
18,100%,5,5,5,,5
19,100%,1,1,1,,1
20,100%,0,0,0,,0
21,100%,0,0,0,,0
22,100%,0,0,0,,0
23+,100%,0,0,0,,0
