Recipe Key,recipe_wearable_metal_chest_pilgrim_bol2_t3_rare
Recipe Name,Pilgrim's Breastplate III
Skill,skill_armor_smithing
UnlockAtSkillLevel,0
SkillDifficulty,27
XPMultiplier,8.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2164,2352,2540,20,113
1,4%,2105,2288,2471,20,111
2,4%,2046,2224,2402,20,108
3,4%,1987,2160,2333,20,106
4,4%,1928,2096,2264,20,103
5,4%,1869,2032,2195,21,101
6,4%,1811,1968,2125,22,100
7,4%,1752,1904,2056,23,98
8,4%,1693,1840,1987,24,97
9,4%,1634,1776,1918,25,95
10,4%,1575,1712,1849,26,93
11,4%,1516,1648,1780,27,92
12,4%,1457,1584,1711,28,90
13,4%,1398,1520,1642,29,89
14,4%,1340,1456,1572,30,87
15,4%,1281,1392,1503,31,85
16,4%,1222,1328,1434,32,84
17,5%,1163,1264,1365,33,99
18,9%,1104,1200,1296,34,144
19,16%,1045,1136,1227,35,211
20,26%,986,1072,1158,36,304
21,39%,927,1008,1089,37,415
22,54%,868,944,1020,38,527
23,68%,810,880,950,39,613
24,80%,751,816,881,40,659
25,88%,692,752,812,41,665
26,93%,633,688,743,42,643
27,100%,36,39,42,,39
28,100%,32,35,38,,35
29,100%,29,31,33,,31
30,100%,25,27,29,,27
31,100%,21,23,25,,23
32,100%,17,19,21,,19
33,100%,14,15,16,,15
34,100%,10,11,12,,11
35,100%,6,7,8,,7
36,100%,3,3,3,,3
37+,100%,0,0,0,,0
