Recipe Key,recipe_wieldable_offhand_shield_heater_t2_uncommon
Recipe Name,Attuned Iron Heater
Skill,skill_armor_smithing
UnlockAtSkillLevel,7
SkillDifficulty,16
XPMultiplier,2.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
7,9%,486,528,570,35,81
8,16%,459,499,539,36,110
9,26%,433,470,508,37,149
10,39%,406,442,477,38,195
11,54%,380,413,446,39,241
12,68%,353,384,415,40,275
13,80%,327,355,384,41,292
14,88%,300,326,353,42,292
15,93%,274,298,321,43,280
16,100%,29,31,33,,31
17,100%,26,28,30,,28
18,100%,23,25,27,,25
19,100%,20,22,24,,22
20,100%,17,19,21,,19
21,100%,15,16,17,,16
22,100%,12,13,14,,13
23,100%,9,10,11,,10
24,100%,6,7,8,,7
25,100%,4,4,4,,4
26+,100%,1,1,1,,1
