Recipe Key,recipe_wearable_metal_head_herald_di_t2_rare
Recipe Name,Herald's Helm of the Immovable II
Skill,skill_armor_smithing
UnlockAtSkillLevel,0
SkillDifficulty,22
XPMultiplier,6.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2283,2482,2680,35,133
1,4%,2210,2402,2595,36,131
2,4%,2137,2323,2509,37,128
3,4%,2064,2244,2424,38,126
4,4%,1992,2165,2338,39,124
5,4%,1919,2086,2252,40,122
6,4%,1846,2006,2167,41,120
7,4%,1773,1927,2081,42,117
8,4%,1700,1848,1996,43,115
9,4%,1627,1769,1910,44,113
10,4%,1554,1690,1825,45,111
11,4%,1482,1610,1739,46,109
12,5%,1409,1531,1654,47,126
13,9%,1336,1452,1568,48,180
14,16%,1263,1373,1483,49,260
15,26%,1190,1294,1397,50,371
16,39%,1117,1214,1312,50,504
17,54%,1044,1135,1226,50,635
18,68%,972,1056,1140,50,736
19,80%,899,977,1055,50,789
20,88%,826,898,969,50,794
21,93%,753,818,884,50,764
22,100%,34,37,40,,37
23,100%,31,34,37,,34
24,100%,29,31,33,,31
25,100%,26,28,30,,28
26,100%,23,25,27,,25
27,100%,20,22,24,,22
28,100%,17,19,21,,19
29,100%,15,16,17,,16
30,100%,12,13,14,,13
31,100%,9,10,11,,10
32+,100%,6,7,8,,7
