Recipe Key,recipe_wearable_metal_head_pilgrim_boe_t4_common
Recipe Name,Pilgrim's Helmet IV
Skill,skill_armor_smithing
UnlockAtSkillLevel,20
SkillDifficulty,35
XPMultiplier,4.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,1067,1160,1253,38,83
21,4%,1023,1112,1201,39,82
22,4%,979,1064,1149,40,81
23,4%,935,1016,1097,41,80
24,4%,891,968,1045,42,79
25,5%,846,920,994,43,90
26,9%,802,872,942,44,122
27,16%,758,824,890,45,169
28,26%,714,776,838,46,235
29,39%,670,728,786,47,312
30,54%,626,680,734,48,389
31,68%,581,632,683,49,447
32,80%,537,584,631,50,476
33,88%,493,536,579,50,477
34,93%,449,488,527,50,457
35,100%,46,50,54,,50
36,100%,43,47,51,,47
37,100%,40,44,48,,44
38,100%,38,41,44,,41
39,100%,35,38,41,,38
40,100%,32,35,38,,35
41,100%,29,32,35,,32
42,100%,27,29,31,,29
43,100%,24,26,28,,26
44,100%,21,23,25,,23
45+,100%,18,20,22,,20
