Recipe Key,recipe_wearable_metal_chest_pilgrim_bol_t4_common
Recipe Name,Pilgrim's Breastplate IV
Skill,skill_armor_smithing
UnlockAtSkillLevel,17
SkillDifficulty,31
XPMultiplier,3.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
17,4%,577,627,677,20,44
18,4%,553,601,649,20,43
19,4%,528,574,620,20,42
20,4%,504,548,592,20,41
21,5%,480,521,563,20,47
22,9%,455,495,535,21,66
23,16%,431,469,506,22,93
24,26%,407,442,478,23,131
25,39%,383,416,449,24,177
26,54%,358,389,421,25,222
27,68%,334,363,392,26,256
28,80%,310,337,364,27,274
29,88%,285,310,335,28,276
30,93%,261,284,307,29,266
31,100%,40,43,46,,43
32,100%,36,39,42,,39
33,100%,32,35,38,,35
34,100%,29,31,33,,31
35,100%,25,27,29,,27
36,100%,21,23,25,,23
37,100%,17,19,21,,19
38,100%,14,15,16,,15
39,100%,10,11,12,,11
40,100%,6,7,8,,7
41+,100%,3,3,3,,3
