Recipe Key,recipe_wearable_metal_legs_ironside_va_t1_common
Recipe Name,Ironside's Greaves of Vital Pulse
Skill,skill_armor_smithing
UnlockAtSkillLevel,4
SkillDifficulty,8
XPMultiplier,1.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
4,68%,124,134,145,20,98
5,80%,115,125,135,20,104
6,88%,106,115,124,20,104
7,93%,97,106,114,20,100
8,100%,18,20,22,,20
9,100%,15,16,17,,16
10,100%,11,12,13,,12
11,100%,7,8,9,,8
12,100%,4,4,4,,4
13,100%,0,0,0,,0
14,100%,0,0,0,,0
15,100%,0,0,0,,0
16,100%,0,0,0,,0
17,100%,0,0,0,,0
18+,100%,0,0,0,,0
