Recipe Key,recipe_wearable_metal_legs_ironside_va_t2_rare
Recipe Name,Ironside's Greaves of Vital Pulse II
Skill,skill_armor_smithing
UnlockAtSkillLevel,0
SkillDifficulty,19
XPMultiplier,5.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1689,1836,1983,35,107
1,4%,1630,1771,1913,36,105
2,4%,1570,1706,1843,37,104
3,4%,1510,1642,1773,38,102
4,4%,1451,1577,1703,39,101
5,4%,1391,1512,1633,40,99
6,4%,1331,1447,1563,41,97
7,4%,1272,1382,1493,42,96
8,4%,1212,1318,1423,43,94
9,5%,1153,1253,1353,44,109
10,9%,1093,1188,1283,45,152
11,16%,1033,1123,1213,46,218
12,26%,974,1058,1143,47,308
13,39%,914,994,1073,48,417
14,54%,854,929,1003,49,523
15,68%,795,864,933,50,605
16,80%,735,799,863,50,647
17,88%,676,734,793,50,651
18,93%,616,670,723,50,626
19,100%,31,34,37,,34
20,100%,29,31,33,,31
21,100%,26,28,30,,28
22,100%,23,25,27,,25
23,100%,20,22,24,,22
24,100%,17,19,21,,19
25,100%,15,16,17,,16
26,100%,12,13,14,,13
27,100%,9,10,11,,10
28,100%,6,7,8,,7
29+,100%,4,4,4,,4
