Recipe Key,recipe_wearable_metal_feet_pilgrim_boj_t3_common
Recipe Name,Pilgrim's Sabatons III
Skill,skill_armor_smithing
UnlockAtSkillLevel,11
SkillDifficulty,24
XPMultiplier,2.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
11,4%,406,442,477,20,37
12,4%,389,422,456,20,36
13,4%,371,403,435,20,35
14,5%,353,384,415,20,39
15,9%,336,365,394,20,52
16,16%,318,346,373,20,72
17,26%,300,326,353,20,99
18,39%,283,307,332,20,132
19,54%,265,288,311,21,165
20,68%,247,269,290,22,190
21,80%,230,250,270,23,204
22,88%,212,230,249,24,205
23,93%,194,211,228,25,198
24,100%,33,36,39,,36
25,100%,29,32,35,,32
26,100%,26,28,30,,28
27,100%,22,24,26,,24
28,100%,18,20,22,,20
29,100%,15,16,17,,16
30,100%,11,12,13,,12
31,100%,7,8,9,,8
32,100%,4,4,4,,4
33,100%,0,0,0,,0
34+,100%,0,0,0,,0
