Recipe Key,recipe_wearable_metal_arms_pilgrim_0_t2_common
Recipe Name,Pilgrim's Vambraces II
Skill,skill_armor_smithing
UnlockAtSkillLevel,7
SkillDifficulty,17
XPMultiplier,2.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
7,5%,427,464,501,35,58
8,9%,405,440,475,36,74
9,16%,383,416,449,37,98
10,26%,361,392,423,38,129
11,39%,339,368,397,39,167
12,54%,316,344,372,40,204
13,68%,294,320,346,41,231
14,80%,272,296,320,42,245
15,88%,250,272,294,43,244
16,93%,228,248,268,44,234
17,100%,29,32,35,,32
18,100%,27,29,31,,29
19,100%,24,26,28,,26
20,100%,21,23,25,,23
21,100%,18,20,22,,20
22,100%,16,17,18,,17
23,100%,13,14,15,,14
24,100%,10,11,12,,11
25,100%,7,8,9,,8
26,100%,5,5,5,,5
27+,100%,2,2,2,,2
