Recipe Key,recipe_wearable_metal_chest_pilgrim_bol2_t3_uncommon
Recipe Name,Pilgrim's Breastplate III
Skill,skill_armor_smithing
UnlockAtSkillLevel,11
SkillDifficulty,24
XPMultiplier,3.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
11,4%,576,626,676,20,44
12,4%,551,598,646,20,43
13,4%,526,571,617,20,42
14,5%,500,544,588,20,48
15,9%,475,517,558,20,67
16,16%,450,490,529,20,95
17,26%,425,462,499,20,134
18,39%,400,435,470,20,182
19,54%,375,408,441,21,230
20,68%,350,381,411,22,267
21,80%,325,354,382,23,287
22,88%,300,326,353,24,290
23,93%,275,299,323,25,280
24,100%,33,36,39,,36
25,100%,29,32,35,,32
26,100%,26,28,30,,28
27,100%,22,24,26,,24
28,100%,18,20,22,,20
29,100%,15,16,17,,16
30,100%,11,12,13,,12
31,100%,7,8,9,,8
32,100%,4,4,4,,4
33,100%,0,0,0,,0
34+,100%,0,0,0,,0
