Recipe Key,recipe_wearable_metal_feet_pilgrim_boj2_t3_rare
Recipe Name,Pilgrim's Sabatons III
Skill,skill_armor_smithing
UnlockAtSkillLevel,0
SkillDifficulty,30
XPMultiplier,8.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2428,2639,2851,20,125
1,4%,2367,2573,2779,20,122
2,4%,2306,2507,2707,20,119
3,4%,2245,2440,2635,20,117
4,4%,2184,2374,2564,20,114
5,4%,2123,2307,2492,21,112
6,4%,2062,2241,2420,22,111
7,4%,2001,2175,2349,23,109
8,4%,1940,2108,2277,24,107
9,4%,1878,2042,2205,25,106
10,4%,1817,1975,2133,26,104
11,4%,1756,1909,2062,27,102
12,4%,1695,1843,1990,28,101
13,4%,1634,1776,1918,29,99
14,4%,1573,1710,1847,30,97
15,4%,1512,1643,1775,31,95
16,4%,1451,1577,1703,32,94
17,4%,1390,1511,1631,33,92
18,4%,1329,1444,1560,34,90
19,4%,1268,1378,1488,35,89
20,5%,1206,1311,1416,36,104
21,9%,1145,1245,1345,37,150
22,16%,1084,1179,1273,38,220
23,26%,1023,1112,1201,39,316
24,39%,962,1046,1129,40,432
25,54%,901,979,1058,41,547
26,68%,840,913,986,42,636
27,80%,779,847,914,43,684
28,88%,718,780,843,44,691
29,93%,657,714,771,45,667
30,100%,39,42,45,,42
31,100%,35,38,41,,38
32,100%,31,34,37,,34
33,100%,28,30,32,,30
34,100%,24,26,28,,26
35,100%,20,22,24,,22
36,100%,17,18,19,,18
37,100%,13,14,15,,14
38,100%,9,10,11,,10
39,100%,6,6,6,,6
40+,100%,2,2,2,,2
