Recipe Key,recipe_wearable_metal_head_warrior_qr_t2_rare
Recipe Name,Warrior's Helm of Second Breath II
Skill,skill_armor_smithing
UnlockAtSkillLevel,0
SkillDifficulty,22
XPMultiplier,6.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1554,1690,1825,20,87
1,4%,1506,1637,1768,20,85
2,4%,1457,1584,1711,20,83
3,4%,1409,1531,1654,20,80
4,4%,1360,1478,1597,20,78
5,4%,1312,1426,1540,20,76
6,4%,1263,1373,1483,20,74
7,4%,1214,1320,1426,20,72
8,4%,1166,1267,1369,21,71
9,4%,1117,1214,1312,22,70
10,4%,1069,1162,1255,23,69
11,4%,1020,1109,1198,24,67
12,5%,972,1056,1140,25,80
13,9%,923,1003,1083,26,118
14,16%,874,950,1026,27,174
15,26%,826,898,969,28,253
16,39%,777,845,912,29,347
17,54%,729,792,855,30,441
18,68%,680,739,798,31,514
19,80%,631,686,741,32,554
20,88%,583,634,684,33,560
21,93%,534,581,627,34,542
22,100%,31,34,37,,34
23,100%,28,30,32,,30
24,100%,24,26,28,,26
25,100%,20,22,24,,22
26,100%,17,18,19,,18
27,100%,13,14,15,,14
28,100%,9,10,11,,10
29,100%,6,6,6,,6
30,100%,2,2,2,,2
31,100%,0,0,0,,0
32+,100%,0,0,0,,0
