Recipe Key,recipe_wearable_metal_head_ironside_f_t4_rare
Recipe Name,Ironside's Helm of Warcry IV
Skill,skill_armor_smithing
UnlockAtSkillLevel,0
SkillDifficulty,42
XPMultiplier,13.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,5231,5686,6140,20,247
1,4%,5129,5575,6021,20,242
2,4%,5028,5465,5902,20,238
3,4%,4926,5354,5783,21,234
4,4%,4824,5244,5664,22,231
5,4%,4723,5134,5544,23,227
6,4%,4621,5023,5425,24,224
7,4%,4520,4913,5306,25,221
8,4%,4418,4802,5187,26,217
9,4%,4317,4692,5067,27,214
10,4%,4215,4582,4948,28,210
11,4%,4114,4471,4829,29,207
12,4%,4012,4361,4710,30,203
13,4%,3910,4250,4590,31,200
14,4%,3809,4140,4471,32,196
15,4%,3707,4030,4352,33,193
16,4%,3606,3919,4233,34,189
17,4%,3504,3809,4114,35,186
18,4%,3403,3698,3994,36,182
19,4%,3301,3588,3875,37,179
20,4%,3199,3478,3756,38,176
21,4%,3098,3367,3637,39,172
22,4%,2996,3257,3517,40,169
23,4%,2895,3146,3398,41,165
24,4%,2793,3036,3279,42,162
25,4%,2692,2926,3160,43,158
26,4%,2590,2815,3040,44,155
27,4%,2488,2705,2921,45,151
28,4%,2387,2594,2802,46,148
29,4%,2285,2484,2683,47,144
30,4%,2184,2374,2563,48,141
31,4%,2082,2263,2444,49,138
32,5%,1981,2153,2325,50,163
33,9%,1879,2042,2206,50,237
34,16%,1777,1932,2087,50,351
35,26%,1676,1822,1967,50,508
36,39%,1574,1711,1848,50,697
37,54%,1473,1601,1729,50,886
38,68%,1371,1490,1610,50,1033
39,80%,1270,1380,1490,50,1110
40,88%,1168,1270,1371,50,1121
41,93%,1066,1159,1252,50,1081
42,100%,50,54,58,,54
43,100%,46,50,54,,50
44,100%,42,46,50,,46
45,100%,39,42,45,,42
46,100%,35,38,41,,38
47,100%,31,34,37,,34
48,100%,28,30,32,,30
49,100%,24,26,28,,26
50,100%,20,22,24,,22
51,100%,17,18,19,,18
52+,100%,13,14,15,,14
