Recipe Key,recipe_wearable_metal_feet_ironside_ds_t4_uncommon
Recipe Name,Ironside's Sabatons of Quiet Guard IV
Skill,skill_armor_smithing
UnlockAtSkillLevel,23
SkillDifficulty,38
XPMultiplier,5.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
23,4%,1038,1129,1219,20,64
24,4%,996,1083,1170,20,63
25,4%,954,1037,1120,20,61
26,4%,912,992,1071,20,59
27,4%,871,946,1022,20,57
28,5%,829,901,973,21,68
29,9%,787,855,923,22,100
30,16%,745,809,874,23,149
31,26%,703,764,825,24,215
32,39%,661,718,776,25,295
33,54%,619,673,726,26,375
34,68%,577,627,677,27,436
35,80%,535,581,628,28,469
36,88%,493,536,579,29,474
37,93%,451,490,529,30,458
38,100%,46,50,54,,50
39,100%,42,46,50,,46
40,100%,39,42,45,,42
41,100%,35,38,41,,38
42,100%,31,34,37,,34
43,100%,28,30,32,,30
44,100%,24,26,28,,26
45,100%,20,22,24,,22
46,100%,17,18,19,,18
47,100%,13,14,15,,14
48+,100%,9,10,11,,10
