Recipe Key,recipe_wearable_metal_feet_pilgrim_boj_t2_common
Recipe Name,Pilgrim's Sabatons II
Skill,skill_armor_smithing
UnlockAtSkillLevel,6
SkillDifficulty,14
XPMultiplier,1.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
6,16%,238,259,280,20,58
7,26%,225,245,264,20,78
8,39%,212,230,249,20,102
9,54%,199,216,233,20,126
10,68%,185,202,218,20,144
11,80%,172,187,202,20,153
12,88%,159,173,187,20,154
13,93%,146,158,171,20,149
14,100%,24,26,28,,26
15,100%,20,22,24,,22
16,100%,17,18,19,,18
17,100%,13,14,15,,14
18,100%,9,10,11,,10
19,100%,6,6,6,,6
20,100%,2,2,2,,2
21,100%,0,0,0,,0
22,100%,0,0,0,,0
23,100%,0,0,0,,0
24+,100%,0,0,0,,0
