Recipe Key,recipe_wearable_jewellery_neck_common_14
Recipe Name,Silver Opal Amulet
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,26
XPMultiplier,3.78
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,995,1081,1168,20,62
1,4%,967,1051,1135,20,61
2,4%,939,1021,1102,20,60
3,4%,911,990,1070,20,59
4,4%,883,960,1037,20,58
5,4%,855,930,1004,21,57
6,4%,828,900,972,22,57
7,4%,800,869,939,23,57
8,4%,772,839,906,24,57
9,4%,744,809,874,25,56
10,4%,716,779,841,26,56
11,4%,689,748,808,27,56
12,4%,661,718,776,28,56
13,4%,633,688,743,29,55
14,4%,605,658,710,30,55
15,4%,577,627,678,31,55
16,5%,549,597,645,32,62
17,9%,522,567,612,33,83
18,16%,494,537,580,34,114
19,26%,466,507,547,35,157
20,39%,438,476,514,36,208
21,54%,410,446,482,37,258
22,68%,383,416,449,38,296
23,80%,355,386,416,39,315
24,88%,327,355,384,40,317
25,93%,299,325,351,41,305
26,100%,35,38,41,,38
27,100%,31,34,37,,34
28,100%,28,30,32,,30
29,100%,24,26,28,,26
30,100%,20,22,24,,22
31,100%,17,18,19,,18
32,100%,13,14,15,,14
33,100%,9,10,11,,10
34,100%,6,6,6,,6
35,100%,2,2,2,,2
36+,100%,0,0,0,,0
