Recipe Key,recipe_wearable_jewellery_bracelet_poor_25
Recipe Name,Brushed Gold Bracelet
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,38
XPMultiplier,3.02
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1061,1154,1246,20,65
1,4%,1039,1129,1220,20,64
2,4%,1017,1105,1194,20,63
3,4%,995,1081,1168,20,62
4,4%,972,1057,1142,20,61
5,4%,950,1033,1115,21,61
6,4%,928,1009,1089,22,61
7,4%,906,985,1063,23,61
8,4%,884,960,1037,24,61
9,4%,861,936,1011,25,61
10,4%,839,912,985,26,61
11,4%,817,888,959,27,61
12,4%,795,864,933,28,61
13,4%,772,840,907,29,61
14,4%,750,815,881,30,61
15,4%,728,791,855,31,61
16,4%,706,767,828,32,61
17,4%,683,743,802,33,61
18,4%,661,719,776,34,61
19,4%,639,695,750,35,61
20,4%,617,670,724,36,61
21,4%,595,646,698,37,61
22,4%,572,622,672,38,61
23,4%,550,598,646,39,61
24,4%,528,574,620,40,61
25,4%,506,550,594,41,61
26,4%,483,525,568,42,61
27,4%,461,501,541,43,61
28,5%,439,477,515,44,67
29,9%,417,453,489,45,83
30,16%,395,429,463,46,107
31,26%,372,405,437,47,139
32,39%,350,381,411,48,178
33,54%,328,356,385,49,215
34,68%,306,332,359,50,242
35,80%,283,308,333,50,256
36,88%,261,284,307,50,255
37,93%,239,260,280,50,245
38,100%,46,50,54,,50
39,100%,42,46,50,,46
40,100%,39,42,45,,42
41,100%,35,38,41,,38
42,100%,31,34,37,,34
43,100%,28,30,32,,30
44,100%,24,26,28,,26
45,100%,20,22,24,,22
46,100%,17,18,19,,18
47,100%,13,14,15,,14
48+,100%,9,10,11,,10
