Recipe Key,recipe_wearable_jewellery_bracelet_poor_17
Recipe Name,Simple Silver Bracelet
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,27
XPMultiplier,2.77
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,749,814,880,20,52
1,4%,729,792,856,20,51
2,4%,708,770,832,20,50
3,4%,688,748,808,20,49
4,4%,668,726,784,20,48
5,4%,647,704,760,21,48
6,4%,627,681,736,22,48
7,4%,607,659,712,23,48
8,4%,586,637,688,24,49
9,4%,566,615,664,25,49
10,4%,545,593,640,26,49
11,4%,525,571,616,27,49
12,4%,505,548,592,28,49
13,4%,484,526,568,29,49
14,4%,464,504,544,30,49
15,4%,443,482,521,31,49
16,4%,423,460,497,32,49
17,5%,403,438,473,33,55
18,9%,382,416,449,34,70
19,16%,362,393,425,35,92
20,26%,341,371,401,36,123
21,39%,321,349,377,37,159
22,54%,301,327,353,38,194
23,68%,280,305,329,39,220
24,80%,260,283,305,40,233
25,88%,240,260,281,41,234
26,93%,219,238,257,42,224
27,100%,36,39,42,,39
28,100%,32,35,38,,35
29,100%,29,31,33,,31
30,100%,25,27,29,,27
31,100%,21,23,25,,23
32,100%,17,19,21,,19
33,100%,14,15,16,,15
34,100%,10,11,12,,11
35,100%,6,7,8,,7
36,100%,3,3,3,,3
37+,100%,0,0,0,,0
