Recipe Key,recipe_wearable_neck_jewellery_necklace_06_founderspack
Recipe Name,Founders Emblem
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,2
XPMultiplier,1.62
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,88%,143,156,168,20,139
1,93%,131,143,154,20,134
2,100%,13,14,15,,14
3,100%,9,10,11,,10
4,100%,6,6,6,,6
5,100%,2,2,2,,2
6,100%,0,0,0,,0
7,100%,0,0,0,,0
8,100%,0,0,0,,0
9,100%,0,0,0,,0
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12+,100%,0,0,0,,0
