Recipe Key,recipe_wearable_jewellery_earring_poor_22
Recipe Name,Golden Earring
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,34
XPMultiplier,3.36
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1082,1176,1270,20,66
1,4%,1057,1149,1241,20,65
2,4%,1032,1122,1212,20,64
3,4%,1008,1095,1183,20,63
4,4%,983,1068,1154,20,62
5,4%,958,1042,1125,21,62
6,4%,934,1015,1096,22,62
7,4%,909,988,1067,23,62
8,4%,884,961,1038,24,61
9,4%,859,934,1009,25,61
10,4%,835,907,980,26,61
11,4%,810,880,951,27,61
12,4%,785,853,922,28,61
13,4%,760,827,893,29,61
14,4%,736,800,864,30,61
15,4%,711,773,835,31,61
16,4%,686,746,806,32,61
17,4%,662,719,777,33,60
18,4%,637,692,748,34,60
19,4%,612,665,719,35,60
20,4%,587,638,689,36,60
21,4%,563,612,660,37,60
22,4%,538,585,631,38,60
23,4%,513,558,602,39,60
24,5%,488,531,573,40,66
25,9%,464,504,544,41,84
26,16%,439,477,515,42,111
27,26%,414,450,486,43,148
28,39%,389,423,457,44,192
29,54%,365,396,428,45,235
30,68%,340,370,399,46,267
31,80%,315,343,370,47,283
32,88%,291,316,341,48,283
33,93%,266,289,312,49,272
34,100%,42,46,50,,46
35,100%,39,42,45,,42
36,100%,35,38,41,,38
37,100%,31,34,37,,34
38,100%,28,30,32,,30
39,100%,24,26,28,,26
40,100%,20,22,24,,22
41,100%,17,18,19,,18
42,100%,13,14,15,,14
43,100%,9,10,11,,10
44+,100%,6,6,6,,6
