Recipe Key,recipe_wearable_jewellery_ring_poor_21
Recipe Name,Triple Band Bronze Amber Ring
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,33
XPMultiplier,2.46
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,774,841,909,20,53
1,4%,756,822,887,20,52
2,4%,738,802,866,20,51
3,4%,720,782,845,20,50
4,4%,702,763,824,20,50
5,4%,683,743,802,21,50
6,4%,665,723,781,22,50
7,4%,647,704,760,23,50
8,4%,629,684,739,24,50
9,4%,611,664,717,25,51
10,4%,593,645,696,26,51
11,4%,575,625,675,27,51
12,4%,557,605,654,28,51
13,4%,539,585,632,29,51
14,4%,521,566,611,30,51
15,4%,502,546,590,31,52
16,4%,484,526,569,32,52
17,4%,466,507,547,33,52
18,4%,448,487,526,34,52
19,4%,430,467,505,35,52
20,4%,412,448,484,36,52
21,4%,394,428,462,37,53
22,4%,376,408,441,38,53
23,5%,358,389,420,39,58
24,9%,339,369,399,40,71
25,16%,321,349,377,41,90
26,26%,303,330,356,42,116
27,39%,285,310,335,43,147
28,54%,267,290,314,44,177
29,68%,249,271,292,45,199
30,80%,231,251,271,46,209
31,88%,213,231,250,47,209
32,93%,195,212,228,48,200
33,100%,41,45,49,,45
34,100%,38,41,44,,41
35,100%,34,37,40,,37
36,100%,30,33,36,,33
37,100%,27,29,31,,29
38,100%,23,25,27,,25
39,100%,19,21,23,,21
40,100%,16,17,18,,17
41,100%,12,13,14,,13
42,100%,8,9,10,,9
43+,100%,5,5,5,,5
