Recipe Key,recipe_wearable_jewellery_hat_common_18
Recipe Name,Golden Pearl Diadem
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,31
XPMultiplier,4.33
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1299,1412,1525,20,76
1,4%,1267,1377,1487,20,74
2,4%,1235,1342,1450,20,73
3,4%,1203,1308,1412,20,72
4,4%,1171,1273,1375,20,70
5,4%,1139,1238,1337,21,70
6,4%,1107,1204,1300,22,69
7,4%,1076,1169,1263,23,69
8,4%,1044,1134,1225,24,68
9,4%,1012,1100,1188,25,68
10,4%,980,1065,1150,26,68
11,4%,948,1031,1113,27,67
12,4%,916,996,1076,28,67
13,4%,884,961,1038,29,66
14,4%,852,927,1001,30,66
15,4%,821,892,963,31,65
16,4%,789,857,926,32,65
17,4%,757,823,889,33,65
18,4%,725,788,851,34,64
19,4%,693,753,814,35,64
20,4%,661,719,776,36,63
21,5%,629,684,739,37,72
22,9%,598,650,701,38,95
23,16%,566,615,664,39,131
24,26%,534,580,627,40,180
25,39%,502,546,589,41,238
26,54%,470,511,552,42,295
27,68%,438,476,514,43,339
28,80%,406,442,477,44,361
29,88%,374,407,440,45,363
30,93%,343,372,402,46,349
31,100%,40,43,46,,43
32,100%,36,39,42,,39
33,100%,32,35,38,,35
34,100%,29,31,33,,31
35,100%,25,27,29,,27
36,100%,21,23,25,,23
37,100%,17,19,21,,19
38,100%,14,15,16,,15
39,100%,10,11,12,,11
40,100%,6,7,8,,7
41+,100%,3,3,3,,3
