Recipe Key,recipe_wearable_jewellery_hat_common_24
Recipe Name,Trinity Diadem
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,40
XPMultiplier,4.58
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1677,1823,1969,20,92
1,4%,1643,1786,1929,20,91
2,4%,1610,1750,1890,20,89
3,4%,1576,1713,1850,20,88
4,4%,1542,1676,1810,20,86
5,4%,1508,1640,1771,21,86
6,4%,1475,1603,1731,22,85
7,4%,1441,1566,1692,23,85
8,4%,1407,1530,1652,24,84
9,4%,1374,1493,1613,25,84
10,4%,1340,1456,1573,26,83
11,4%,1306,1420,1533,27,83
12,4%,1273,1383,1494,28,82
13,4%,1239,1347,1454,29,82
14,4%,1205,1310,1415,30,81
15,4%,1171,1273,1375,31,81
16,4%,1138,1237,1336,32,80
17,4%,1104,1200,1296,33,80
18,4%,1070,1163,1256,34,79
19,4%,1037,1127,1217,35,79
20,4%,1003,1090,1177,36,78
21,4%,969,1053,1138,37,78
22,4%,935,1017,1098,38,77
23,4%,902,980,1059,39,77
24,4%,868,943,1019,40,76
25,4%,834,907,979,41,76
26,4%,801,870,940,42,75
27,4%,767,834,900,43,75
28,4%,733,797,861,44,74
29,4%,699,760,821,45,74
30,5%,666,724,782,46,82
31,9%,632,687,742,47,107
32,16%,598,650,702,48,144
33,26%,565,614,663,49,195
34,39%,531,577,623,50,255
35,54%,497,540,584,50,314
36,68%,463,504,544,50,360
37,80%,430,467,505,50,383
38,88%,396,431,465,50,384
39,93%,362,394,425,50,370
40,100%,48,52,56,,52
41,100%,44,48,52,,48
42,100%,40,44,48,,44
43,100%,37,40,43,,40
44,100%,33,36,39,,36
45,100%,29,32,35,,32
46,100%,26,28,30,,28
47,100%,22,24,26,,24
48,100%,18,20,22,,20
49,100%,15,16,17,,16
50+,100%,11,12,13,,12
