Recipe Key,recipe_jewelcrafting_item_enchanting_consumable_tier_4
Recipe Name,Sanctified Oil IV
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,36
XPMultiplier,3.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1280,1391,1502,20,75
1,4%,1252,1360,1469,20,74
2,4%,1224,1330,1436,20,72
3,4%,1196,1300,1404,20,71
4,4%,1168,1269,1371,20,70
5,4%,1140,1239,1338,21,70
6,4%,1112,1208,1305,22,69
7,4%,1084,1178,1272,23,69
8,4%,1056,1148,1239,24,69
9,4%,1028,1117,1207,25,69
10,4%,1000,1087,1174,26,68
11,4%,972,1056,1141,27,68
12,4%,944,1026,1108,28,68
13,4%,916,996,1075,29,68
14,4%,888,965,1042,30,67
15,4%,860,935,1010,31,67
16,4%,832,904,977,32,67
17,4%,804,874,944,33,67
18,4%,776,844,911,34,66
19,4%,748,813,878,35,66
20,4%,720,783,845,36,66
21,4%,692,752,813,37,66
22,4%,664,722,780,38,65
23,4%,636,692,747,39,65
24,4%,608,661,714,40,65
25,4%,580,631,681,41,65
26,5%,552,600,648,42,72
27,9%,524,570,616,43,93
28,16%,496,540,583,44,123
29,26%,468,509,550,45,165
30,39%,440,479,517,46,215
31,54%,413,448,484,47,263
32,68%,385,418,451,48,300
33,80%,357,388,419,49,319
34,88%,329,357,386,50,320
35,93%,301,327,353,50,307
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
