Recipe Key,recipe_wearable_jewellery_earring_common_3
Recipe Name,Slender Bronze Earring
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,14
XPMultiplier,1.23
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,217,236,255,20,29
1,4%,208,226,244,20,28
2,4%,199,216,234,20,28
3,4%,190,207,223,20,27
4,5%,181,197,213,20,29
5,9%,172,187,202,20,36
6,16%,163,177,191,20,45
7,26%,154,167,181,20,58
8,39%,145,157,170,21,74
9,54%,136,148,159,22,90
10,68%,127,138,149,23,101
11,80%,118,128,138,24,107
12,88%,109,118,128,25,107
13,93%,100,108,117,26,102
14,100%,24,26,28,,26
15,100%,20,22,24,,22
16,100%,17,18,19,,18
17,100%,13,14,15,,14
18,100%,9,10,11,,10
19,100%,6,6,6,,6
20,100%,2,2,2,,2
21,100%,0,0,0,,0
22,100%,0,0,0,,0
23,100%,0,0,0,,0
24+,100%,0,0,0,,0
