Recipe Key,recipe_wearable_jewellery_ring_poor_18
Recipe Name,Slender Bronze Amber Ring
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,28
XPMultiplier,2.46
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,683,743,802,20,49
1,4%,665,723,781,20,48
2,4%,647,704,760,20,47
3,4%,629,684,739,20,47
4,4%,611,664,717,20,46
5,4%,593,645,696,21,46
6,4%,575,625,675,22,46
7,4%,557,605,654,23,46
8,4%,539,585,632,24,46
9,4%,521,566,611,25,47
10,4%,502,546,590,26,47
11,4%,484,526,569,27,47
12,4%,466,507,547,28,47
13,4%,448,487,526,29,47
14,4%,430,467,505,30,47
15,4%,412,448,484,31,48
16,4%,394,428,462,32,48
17,4%,376,408,441,33,48
18,5%,358,389,420,34,53
19,9%,339,369,399,35,66
20,16%,321,349,377,36,86
21,26%,303,330,356,37,113
22,39%,285,310,335,38,144
23,54%,267,290,314,39,175
24,68%,249,271,292,40,197
25,80%,231,251,271,41,208
26,88%,213,231,250,42,208
27,93%,195,212,228,43,200
28,100%,37,40,43,,40
29,100%,33,36,39,,36
30,100%,29,32,35,,32
31,100%,26,28,30,,28
32,100%,22,24,26,,24
33,100%,18,20,22,,20
34,100%,15,16,17,,16
35,100%,11,12,13,,12
36,100%,7,8,9,,8
37,100%,4,4,4,,4
38+,100%,0,0,0,,0
