Recipe Key,recipe_wearable_jewellery_earring_common_22
Recipe Name,Shiny Gold Earring
Skill,skill_jewelerycrafting
UnlockAtSkillLevel,0
SkillDifficulty,36
XPMultiplier,3.48
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1172,1274,1376,20,70
1,4%,1146,1246,1346,20,69
2,4%,1121,1218,1315,20,68
3,4%,1095,1190,1285,20,67
4,4%,1069,1162,1255,20,66
5,4%,1044,1134,1225,21,66
6,4%,1018,1107,1195,22,65
7,4%,992,1079,1165,23,65
8,4%,967,1051,1135,24,65
9,4%,941,1023,1105,25,65
10,4%,916,995,1075,26,65
11,4%,890,967,1045,27,65
12,4%,864,940,1015,28,64
13,4%,839,912,985,29,64
14,4%,813,884,955,30,64
15,4%,788,856,925,31,64
16,4%,762,828,894,32,64
17,4%,736,800,864,33,64
18,4%,711,773,834,34,64
19,4%,685,745,804,35,63
20,4%,660,717,774,36,63
21,4%,634,689,744,37,63
22,4%,608,661,714,38,63
23,4%,583,633,684,39,63
24,4%,557,606,654,40,63
25,4%,531,578,624,41,62
26,5%,506,550,594,42,69
27,9%,480,522,564,43,88
28,16%,455,494,534,44,116
29,26%,429,466,504,45,154
30,39%,403,438,474,46,199
31,54%,378,411,443,47,243
32,68%,352,383,413,48,276
33,80%,327,355,383,49,293
34,88%,301,327,353,50,293
35,93%,275,299,323,50,282
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
