Recipe Key,recipe_activatable_foodcooked_sausage_staminaregen_33
Recipe Name,recipe_activatable_foodcooked_sausage_staminaregen_33
Skill,skill_charcuterie
UnlockAtSkillLevel,11
SkillDifficulty,24
XPMultiplier,2.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
11,4%,641,697,753,35,61
12,4%,612,666,719,36,61
13,4%,584,634,685,37,61
14,5%,555,603,651,38,68
15,9%,526,572,618,39,89
16,16%,498,541,584,40,120
17,26%,469,510,550,41,162
18,39%,440,478,517,42,212
19,54%,411,447,483,43,261
20,68%,383,416,449,44,298
21,80%,354,385,416,45,316
22,88%,325,354,382,46,316
23,93%,297,322,348,47,303
24,100%,36,39,42,,39
25,100%,33,36,39,,36
26,100%,30,33,36,,33
27,100%,28,30,32,,30
28,100%,25,27,29,,27
29,100%,22,24,26,,24
30,100%,19,21,23,,21
31,100%,17,18,19,,18
32,100%,14,15,16,,15
33,100%,11,12,13,,12
34+,100%,8,9,10,,9
