Recipe Key,recipe_premium_butchered_boar
Recipe Name,recipe_premium_butchered_boar
Skill,skill_charcuterie
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,3.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,960,1044,1128,38,78
22,4%,921,1001,1081,39,77
23,4%,881,958,1034,40,77
24,4%,841,914,988,41,76
25,4%,802,871,941,42,75
26,5%,762,828,894,43,85
27,9%,722,785,848,44,114
28,16%,682,742,801,45,156
29,26%,643,698,754,46,215
30,39%,603,655,708,47,284
31,54%,563,612,661,48,352
32,68%,523,569,614,49,404
33,80%,484,526,568,50,429
34,88%,444,482,521,50,430
35,93%,404,439,474,50,412
36,100%,47,51,55,,51
37,100%,44,48,52,,48
38,100%,41,45,49,,45
39,100%,39,42,45,,42
40,100%,36,39,42,,39
41,100%,33,36,39,,36
42,100%,30,33,36,,33
43,100%,28,30,32,,30
44,100%,25,27,29,,27
45,100%,22,24,26,,24
46+,100%,19,21,23,,21
