Recipe Key,recipe_premium_butchered_wolf
Recipe Name,recipe_premium_butchered_wolf
Skill,skill_charcuterie
UnlockAtSkillLevel,24
SkillDifficulty,39
XPMultiplier,4.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
24,4%,1094,1189,1284,38,84
25,4%,1049,1140,1231,39,83
26,4%,1003,1091,1178,40,82
27,4%,958,1041,1125,41,81
28,4%,913,992,1072,42,80
29,5%,868,943,1018,43,91
30,9%,822,894,965,44,124
31,16%,777,845,912,45,173
32,26%,732,795,859,46,240
33,39%,687,746,806,47,320
34,54%,641,697,753,48,398
35,68%,596,648,700,49,457
36,80%,551,599,646,50,487
37,88%,505,549,593,50,489
38,93%,460,500,540,50,469
39,100%,50,54,58,,54
40,100%,47,51,55,,51
41,100%,44,48,52,,48
42,100%,41,45,49,,45
43,100%,39,42,45,,42
44,100%,36,39,42,,39
45,100%,33,36,39,,36
46,100%,30,33,36,,33
47,100%,28,30,32,,30
48,100%,25,27,29,,27
49+,100%,22,24,26,,24
