Recipe Key,recipe_quality_butchered_bear
Recipe Name,Butchered Bear
Skill,skill_charcuterie
UnlockAtSkillLevel,15
SkillDifficulty,29
XPMultiplier,2.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
15,4%,716,778,841,38,68
16,4%,685,745,804,39,67
17,4%,654,711,768,40,67
18,4%,623,678,732,41,66
19,5%,592,644,696,42,74
20,9%,562,610,659,43,96
21,16%,531,577,623,44,129
22,26%,500,543,587,45,174
23,39%,469,510,550,46,227
24,54%,438,476,514,47,278
25,68%,407,442,478,48,317
26,80%,376,409,442,49,336
27,88%,345,375,405,50,336
28,93%,314,342,369,50,321
29,100%,40,44,48,,44
30,100%,38,41,44,,41
31,100%,35,38,41,,38
32,100%,32,35,38,,35
33,100%,29,32,35,,32
34,100%,27,29,31,,29
35,100%,24,26,28,,26
36,100%,21,23,25,,23
37,100%,18,20,22,,20
38,100%,16,17,18,,17
39+,100%,13,14,15,,14
